SMILES_STANDARD,human CL (mL/min/kg)_log10
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I,0.43136376415898736
CCN1C[C@H]2CN(C)C[C@@H](C1)C2OC(=O)c1ccc(Cl)cc1,1.2304489213782739
NC(=S)N/N=C/c1ncccc1N,0.42324587393680785
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)N=O,1.2671717284030137
CC(C)C(=O)OCC(=O)[C@]12O[C@@H](C3CCCCC3)O[C@@H]1C[C@@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1.5224442335063197
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,0.3979400086720376
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,0.9822712330395684
O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O,0.17609125905568124
Nc1c2c(nc3ccccc13)CCCC2,1.7481880270062005
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.7160033436347992
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1,0.38021124171160603
OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,1.0791812460476249
O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F,0.9400181550076633
CN(C)CCCN1c2ccccc2Sc2ccccc21,1.146128035678238
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.4471580313422192
C=C1CC[C@@H]2[C@](C)(COC(=O)CCC(=O)O)[C@H](OC(=O)CCC(=O)O)CC[C@@]2(C)[C@@H]1/C=C/C1=CCOC1=O,0.3010299956639812
O=C(O)CCCCON=C(c1cccnc1)c1cccc(C(F)(F)F)c1,0.021189299069938092
CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,1.5705429398818975
COP(=O)(c1cc(C)cc(/C=C/C#N)c1)c1c(C(N)=O)[nH]c2ccc(Cl)cc12,0.23299611039215384
O=C(O)[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21,0.4913616938342727
CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C,1.3289908554494287
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.14612803567823798
C[C@]12CCC3=C4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@]2(O)CC#N,0.11058971029924898
O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0.4471580313422192
C/C=C1\NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)[C@H](C(C)C)NC1=O,0.8692317197309762
C[C@@H](c1cccnc1F)c1c(CCN(C)C)sc2ccccc12,1.0170333392987805
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,0.5185139398778875
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,0.785329835010767
COC(=O)C1(OC(=O)c2cncn2[C@H](C)c2ccccc2)CC1,1.6996643202023733
Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@@H](C1)N2CC[C@@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,0.9731278535996987
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,1.354108439147401
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,1.2329961103921538
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0.568201724066995
CN(c1nc2ccccc2s1)C1CCN(C[C@H](O)COc2ccc(F)c(F)c2)CC1,0.23044892137827394
N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,1.9136019497291574
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0.3222192947339193
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,1.505149978319906
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,0.23044892137827394
COC(=O)C(c1ccccc1)C1CCCCN1,0.9740509027928774
C[C@@H](N)[C@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)[C@@H](O)[C@@H](O)[C@@H](N(C)C(=O)CN)[C@H]2O)O1,0.1367205671564068
C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,0.5797835966168101
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,0.6720978579357175
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1,0.414973347970818
CCCCc1nc(C)c(CC(=S)N(C)C)c(=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.9822712330395684
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1,0.47712125471966244
COc1cccc2c1[C@H](CO)N1[C@H](C#N)[C@@H]3C[C@H](C(=O)O)[C@H]([C@@H]1C2)N3C,0.48572142648158
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.38021124171160603
CNC(=O)C(c1ccccc1)N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(C(F)(F)F)cc1,1.0086001717619175
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,0.7993405494535817
CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)[C@@H]1C,1.0969100130080565
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,2.326949994165999
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,0.7015679850559274
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,-0.45593195564972444
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,-0.004364805402450088
CCCC[S@](=N)(=O)CC[C@H](N)C(=O)O,0.35793484700045375
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,0.505149978319906
Clc1ccc2nsnc2c1NC1=NCCN1,1.0413926851582251
CCCCCNC(=O)c1coc([C@H]2[C@@H](Cc3ccccc3CCC(=O)O)[C@@H]3CC[C@H]2O3)n1,0.8061799739838872
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CC[S@@+]([O-])C3)S[C@@H]12,0.7075701760979364
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O,-0.026872146400301365
Cc1cccc([C@H](C)c2c[nH]cn2)c1C,1.0413926851582251
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.3424226808222063
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0.23044892137827394
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2,0.9561684304753633
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.9890046156985368
NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,0.04139268515822508
CS(=O)(=O)c1ccc([C@@H](O)[C@@H](COC(=O)CN)NC(=O)C(Cl)Cl)cc1,0.9822712330395684
CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C,0.7403626894942439
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,0.4913616938342727
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,1.3738311450738303
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0.43136376415898736
CC(Oc1ccc(Oc2cnc3ccc(Cl)cc3n2)cc1)C(=O)O,-1.3010299956639813
CN(C(=O)CO)c1c(I)c(C(=O)NC[C@H](O)CO)c(I)c(C(=O)NC[C@H](O)CO)c1I,0.14612803567823798
Oc1ccc(C2=Cc3ccc(O)cc3OC2)cc1,1.7715874808812555
O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,0.9395192526186185
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1,0.8195439355418687
N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,0.8450980400142568
Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1,0.3979400086720376
C[N+]1(C)[C@@H]2CC(OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,1.100370545117563
CC(=O)C[C@H](c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.10720996964786839
N#Cc1ccc(Cn2cncc2CN2CCN(c3cccc(Cl)c3)C(=O)C2)cc1,0.505149978319906
CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,0.6232492903979004
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,1.146128035678238
CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CC#N)[C@H]2SC1,0.5670263661590603
O=C(O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0.3222192947339193
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,0.5797835966168101
CC(C)NCC(O)c1cc(O)cc(O)c1,1.1482940974347458
NCC1(CC(=O)O)CCCCC1,0.23044892137827394
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1,0.34830486304816066
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1,-0.24412514432750865
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,0.6901960800285137
CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,1.321184027302314
C=CCN1CCC[C@H]1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,0.7379873263334308
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,1.1139433523068367
c1ccc2c(c1)OCC(C1=NCCN1)O2,1.0
CC(C)(C)S(=O)(=O)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)C(O)C1CC1,1.0644579892269186
COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,1.9084850188786497
COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,1.0791812460476249
O=C(O)C[C@H](NC(=O)CP(=O)(O)O)C(=O)O,0.08635983067474823
CN[C@@H](C)Cc1ccccc1,0.6434526764861874
CN1[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,1.2041199826559248
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.5976951859255123
O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,-1.0
COc1cc(OC)c(/C=C/S(=O)(=O)Cc2ccc(OC)c(NCC(=O)O)c2)c(OC)c1,0.17897694729316943
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,0.8750612633917001
COc1cc(CC(=O)NCC(=O)N(CCC(=O)O)Cc2ccc(OC)c(OC)c2)ccc1NC(=O)Nc1ccccc1C,1.0413926851582251
Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,0.07554696139253074
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,0.3979400086720376
COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,0.6020599913279624
Nc1ccc(O)c(C(=O)O)c1,0.9684829485539351
O=C(/C=C/c1cccc(S(=O)(=O)Nc2ccccc2)c1)NO,1.3729120029701067
C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,-2.154901959985743
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,0.23044892137827394
CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,0.6127838567197355
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,1.1139433523068367
C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,0.3364597338485295
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,0.4424797690644485
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-0.06550154875643228
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,-1.408935392973501
CCCCCCCCCCCCCCC[C@@H](O)[C@H](C)N,1.760422483423212
C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,0.4913616938342727
Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1,-0.07572071393811836
Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,0.9138138523837167
CC(C)n1c(/C=C/[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1.2041199826559248
O=C1c2ccccc2OCN1CCO[N+](=O)[O-],1.471144965160633
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,1.0791812460476249
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0.6627578316815741
Cc1ccc(S(=O)(=O)NC(=O)N[C@H]2[C@H]3CC[C@@](C)([C@H]2O)C3(C)C)cc1,-0.46852108295774486
CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C=C(C(=O)O)CC[C@]4(C)[C@H]3CC[C@]12C,-0.4814860601221125
CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,0.9637878273455552
Cc1[nH]c(=O)c(C#N)cc1-c1ccc2nccn2c1,1.0413926851582251
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.3010299956639812
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0.7558748556724915
Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,0.5763413502057929
C[C@H](C(=O)O)c1ccc(C(=O)c2ccccc2)s1,-0.2076083105017461
NC(=O)NO,0.17609125905568124
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,0.17609125905568124
N=C(N)Nc1nc(CSCCC(=N)NS(N)(=O)=O)cs1,0.8195439355418687
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,0.5314789170422551
CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,-0.431798275933005
C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,0.5440680443502757
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0.6720978579357175
O=S(=O)(O)c1cc(O)ccc1O,-0.060480747381381476
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,0.8388490907372553
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](OC(=O)/C=C/c2ccc(O)c(O)c2)[C@H]1O,1.8797264966395772
Nc1ccn([C@@H]2C=C(CO)[C@@H](O)[C@H]2O)c(=O)n1,0.557507201905658
CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,-1.0861861476162833
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC)=C4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,0.2041199826559248
Nc1nc(C(=NO)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(C=C4CCN(CC(F)(F)F)C4=O)CS[C@H]23)cs1,-0.42021640338318983
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,0.7160033436347992
COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,0.9344984512435677
Cc1cc(C)c2c(c1)[C@@H](N(Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1nnn(C)n1)CCCN2C[C@H]1CC[C@H](C(=O)O)CC1,-0.07572071393811836
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,0.9684829485539351
NC(=O)c1csc([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,0.38021124171160603
CN1C2CCC1CC(=C1c3ccccc3CSc3ccccc31)C2,0.6972293427597176
O=C(NCCO[N+](=O)[O-])c1cccnc1,0.9493900066449128
CC(=N)N1CC[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3C2)C1,0.414973347970818
CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,0.8061799739838872
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,0.35793484700045375
NC[C@H]1CC[C@H](C(=O)O)CC1,0.38021124171160603
C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,1.4313637641589874
CNCC[C@@H](Oc1ccccc1C)c1ccccc1,0.9684829485539351
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,-0.022276394711152257
NS(=O)(=O)c1ccc(S(=O)(=O)Nc2cccc3c(Cl)c[nH]c23)cc1,-0.14266750356873156
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,1.1139433523068367
Nc1nc(-n2cc(C(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,0.367355921026019
C[C@H]1NCc2cc(-c3ccc4c(=O)c(C(=O)O)cn(C5CC5)c4c3OC(F)F)ccc21,0.08990511143939793
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,0.11394335230683679
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,-0.22184874961635637
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,0.021189299069938092
COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,0.7403626894942439
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1.3424226808222062
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,-1.6989700043360187
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(N)cccc3nc2-1,0.8129133566428556
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,1.0413926851582251
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.38021124171160603
CNCCCC12CCC(c3ccccc31)c1ccccc12,1.146128035678238
CCCC[P@@](=O)(O)CCCN,0.1931245983544616
C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,0.17609125905568124
C[C@H](S)C(=O)NCC(=O)O,0.17026171539495738
CN(C)CCN(Cc1cccs1)c1ccccn1,1.4471580313422192
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1.1613680022349748
Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,1.5440680443502757
C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OC)C(CCC(=O)O)=C4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,0.23804610312879543
N=C(N)c1ccc(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N2CCC(OCC(=O)O)CC2)cc1,0.2787536009528289
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,0.3010299956639812
